Date,DayOfWeek,Month,Year,Weekend,Holiday,ER_Seasonality,Emergency_Room_Cases,Scheduled_Surgeries,Trauma_Alert_Level,Blood_Type,New_Donations,Units_Used,Starting_Inventory,Ending_Inventory,Expiration_Loss,Days_Supply,Shortage_Flag,Units_Used_tomorrow
2023-04-07,4,4,2023,0,0,0.8660254037844387,37.0,26.0,0,B+,4.0,23.0,0.0,0.0,0,0.0,1,15.0
2023-04-07,4,4,2023,0,0,0.8660254037844387,37.0,26.0,0,B-,4.0,17.0,0.0,0.0,0,0.0,1,17.0
2023-04-07,4,4,2023,0,0,0.8660254037844387,37.0,26.0,0,O+,6.0,18.0,0.0,0.0,0,0.0,1,17.0
2023-04-07,4,4,2023,0,0,0.8660254037844387,37.0,26.0,0,O-,7.0,25.0,0.0,0.0,0,0.0,1,18.0
2023-04-08,5,4,2023,1,0,0.8660254037844387,69.0,4.0,0,A+,2.0,18.0,0.0,0.0,0,,1,9.0
2023-04-08,5,4,2023,1,0,0.8660254037844387,69.0,4.0,0,A-,1.0,15.0,0.0,0.0,0,0.0,1,12.0
2023-04-08,5,4,2023,1,0,0.8660254037844387,69.0,4.0,0,AB+,1.0,18.0,0.0,0.0,0,0.0,1,9.0
2023-04-08,5,4,2023,1,0,0.8660254037844387,69.0,4.0,0,AB-,,13.0,0.0,0.0,0,0.0,1,14.0
2023-04-08,5,4,2023,1,0,0.8660254037844387,69.0,4.0,0,B+,3.0,15.0,0.0,0.0,0,0.0,1,12.0
2023-04-08,5,4,2023,1,0,0.8660254037844387,69.0,4.0,0,B-,1.0,17.0,0.0,0.0,0,0.0,1,10.0
2023-04-08,5,4,2023,1,0,0.8660254037844387,69.0,4.0,0,O+,2.0,17.0,0.0,0.0,0,0.0,1,14.0
2023-04-08,5,4,2023,1,0,0.8660254037844387,69.0,4.0,0,O-,4.0,18.0,0.0,0.0,0,0.0,1,15.0
2023-04-09,6,4,2023,1,0,0.8660254037844387,51.0,0.0,0,A+,2.0,9.0,0.0,0.0,0,0.0,1,16.0
2023-04-09,6,4,2023,1,0,0.8660254037844387,51.0,0.0,0,A-,1.0,12.0,0.0,0.0,0,0.0,1,18.0
2023-04-09,6,4,2023,1,0,0.8660254037844387,51.0,0.0,0,AB+,1.0,9.0,0.0,0.0,0,0.0,1,20.0
2023-04-09,6,4,2023,1,0,0.8660254037844387,51.0,0.0,0,AB-,3.0,14.0,0.0,,0,0.0,1,18.0
2023-04-09,6,4,2023,1,0,0.8660254037844387,51.0,,0,B+,2.0,12.0,0.0,0.0,0,0.0,1,18.0
2023-04-09,6,4,2023,1,0,0.8660254037844387,51.0,0.0,0,B-,1.0,10.0,0.0,0.0,0,0.0,1,15.0
2023-04-09,6,4,2023,1,0,0.8660254037844387,51.0,0.0,0,O+,1.0,14.0,0.0,0.0,0,0.0,1,21.0
2023-04-09,6,4,2023,1,0,0.8660254037844387,51.0,0.0,0,O-,3.0,15.0,0.0,0.0,0,0.0,1,19.0
2023-04-10,0,4,2023,0,0,0.8660254037844387,21.0,24.0,0,A+,6.0,16.0,0.0,0.0,0,0.0,1,20.0
2023-04-10,0,4,2023,0,0,0.8660254037844387,21.0,24.0,0,A-,2.0,18.0,0.0,0.0,0,0.0,1,17.0
2023-04-10,0,4,2023,0,0,0.8660254037844387,21.0,24.0,0,AB+,11.0,20.0,0.0,0.0,0,0.0,1,22.0
2023-04-10,0,4,2023,0,0,0.8660254037844387,21.0,24.0,0,AB-,4.0,18.0,0.0,0.0,0,0.0,1,18.0
2023-04-10,0,4,2023,0,0,0.8660254037844387,21.0,24.0,0,B+,,18.0,0.0,0.0,0,0.0,1,15.0
2023-04-10,0,4,2023,0,0,0.8660254037844387,21.0,24.0,0,B-,5.0,15.0,0.0,0.0,0,0.0,1,21.0
2023-04-10,0,4,2023,0,0,0.8660254037844387,21.0,24.0,0,O+,5.0,21.0,0.0,0.0,0,0.0,1,22.0
2023-04-10,0,4,2023,0,0,0.8660254037844387,21.0,24.0,0,O-,5.0,19.0,0.0,0.0,0,0.0,1,23.0
2023-04-11,1,4,2023,0,0,0.8660254037844387,29.0,38.0,0,A+,0.0,20.0,0.0,0.0,0,0.0,1,22.0
2023-04-11,1,4,2023,0,0,0.8660254037844387,29.0,38.0,0,A-,3.0,17.0,0.0,0.0,0,0.0,1,20.0
2023-04-11,1,4,2023,0,0,0.8660254037844387,29.0,38.0,0,AB+,4.0,22.0,0.0,0.0,0,0.0,1,20.0
2023-04-11,1,4,2023,0,0,0.8660254037844387,29.0,38.0,0,AB-,6.0,18.0,0.0,0.0,0,0.0,1,18.0
2023-04-11,1,4,2023,0,0,0.8660254037844387,29.0,38.0,0,B+,1.0,15.0,0.0,0.0,0,0.0,1,22.0
2023-04-11,1,4,2023,0,0,0.8660254037844387,29.0,38.0,0,B-,2.0,21.0,0.0,0.0,0,0.0,1,16.0
2023-04-11,1,4,2023,0,0,0.8660254037844387,29.0,38.0,0,O+,7.0,22.0,0.0,0.0,0,0.0,1,29.0
2023-04-11,1,4,2023,0,0,0.8660254037844387,29.0,38.0,0,O-,6.0,23.0,0.0,0.0,0,0.0,1,28.0
2023-04-12,2,4,2023,0,0,0.8660254037844387,49.0,28.0,0,A+,2.0,,0.0,0.0,0,0.0,1,33.0
2023-04-12,2,4,2023,0,0,0.8660254037844387,49.0,28.0,0,A-,1.0,20.0,0.0,0.0,0,0.0,1,40.0
2023-04-12,2,4,2023,0,0,0.8660254037844387,49.0,,0,AB+,6.0,20.0,0.0,0.0,0,0.0,1,37.0
2023-04-12,2,4,2023,0,0,0.8660254037844387,49.0,28.0,0,AB-,3.0,18.0,0.0,0.0,0,0.0,1,33.0
2023-04-12,2,4,2023,0,0,0.8660254037844387,49.0,28.0,0,B+,7.0,22.0,0.0,0.0,0,0.0,1,48.0
2023-04-12,2,4,2023,0,0,0.8660254037844387,49.0,28.0,0,B-,1.0,,0.0,0.0,0,0.0,1,46.0
2023-04-12,2,4,2023,0,0,0.8660254037844387,49.0,28.0,0,O+,6.0,29.0,0.0,0.0,0,0.0,1,45.0
2023-04-12,2,4,2023,0,0,0.8660254037844387,49.0,28.0,0,O-,4.0,28.0,0.0,0.0,0,0.0,1,35.0
2023-04-13,3,4,2023,0,0,0.8660254037844387,23.0,,2,A+,3.0,33.0,0.0,0.0,0,0.0,1,22.0
2023-04-13,3,4,2023,0,0,0.8660254037844387,23.0,37.0,2,A-,4.0,40.0,0.0,0.0,0,0.0,1,20.0
2023-04-13,3,4,2023,0,0,0.8660254037844387,23.0,,2,AB+,7.0,37.0,0.0,0.0,0,0.0,1,20.0
2023-04-13,3,4,2023,0,0,0.8660254037844387,23.0,37.0,2,AB-,2.0,33.0,0.0,0.0,0,0.0,1,24.0
2023-04-13,3,4,2023,0,0,0.8660254037844387,23.0,37.0,2,B+,1.0,48.0,0.0,0.0,0,0.0,1,20.0
2023-04-13,3,4,2023,0,0,0.8660254037844387,23.0,37.0,2,B-,1.0,46.0,0.0,0.0,0,0.0,1,18.0
2023-04-13,3,4,2023,0,0,0.8660254037844387,23.0,37.0,2,O+,2.0,45.0,0.0,,0,0.0,1,25.0
2023-04-13,3,4,2023,0,0,0.8660254037844387,23.0,37.0,2,O-,5.0,35.0,,0.0,0,0.0,1,27.0
2023-04-14,4,4,2023,0,0,0.8660254037844387,33.0,31.0,0,A+,2.0,22.0,0.0,,0,0.0,1,24.0
2023-04-14,4,4,2023,0,0,0.8660254037844387,33.0,31.0,0,A-,1.0,20.0,0.0,0.0,0,0.0,1,23.0
2023-04-14,4,4,2023,0,0,0.8660254037844387,33.0,31.0,0,AB+,2.0,20.0,0.0,0.0,0,0.0,1,15.0
2023-04-14,4,4,2023,0,0,0.8660254037844387,33.0,31.0,0,AB-,3.0,24.0,0.0,0.0,0,0.0,1,21.0
2023-04-14,4,4,2023,0,0,0.8660254037844387,33.0,31.0,0,B+,0.0,20.0,0.0,0.0,0,0.0,1,21.0
2023-04-14,4,4,2023,0,0,0.8660254037844387,33.0,31.0,0,B-,4.0,18.0,0.0,0.0,0,0.0,1,21.0
2023-04-14,4,4,2023,0,0,0.8660254037844387,,31.0,0,O+,5.0,25.0,0.0,0.0,0,0.0,1,23.0
2023-04-14,4,4,2023,0,0,0.8660254037844387,33.0,31.0,0,O-,4.0,27.0,,0.0,0,0.0,1,26.0
2023-04-15,5,4,2023,1,0,0.8660254037844387,60.0,4.0,1,A+,2.0,24.0,0.0,0.0,0,0.0,1,9.0
2023-04-15,5,4,2023,1,0,0.8660254037844387,60.0,4.0,1,A-,1.0,23.0,0.0,0.0,0,0.0,1,10.0
2023-04-15,5,4,2023,1,0,0.8660254037844387,60.0,4.0,1,AB+,1.0,15.0,0.0,0.0,0,0.0,1,9.0
2023-04-15,5,4,2023,1,0,0.8660254037844387,60.0,4.0,1,AB-,1.0,21.0,,0.0,0,0.0,1,14.0
2023-04-15,5,4,2023,1,0,0.8660254037844387,60.0,4.0,1,B+,1.0,21.0,0.0,,0,0.0,1,10.0
2023-04-15,5,4,2023,1,0,0.8660254037844387,60.0,4.0,1,B-,0.0,21.0,0.0,0.0,0,0.0,1,13.0
2023-04-15,5,4,2023,1,0,0.8660254037844387,60.0,4.0,1,O+,2.0,23.0,0.0,0.0,0,0.0,1,19.0
2023-04-15,5,4,2023,1,0,0.8660254037844387,60.0,4.0,1,O-,2.0,26.0,0.0,0.0,0,0.0,1,24.0
2023-04-16,6,4,2023,1,0,0.8660254037844387,60.0,2.0,0,A+,2.0,9.0,0.0,0.0,0,0.0,1,20.0
2023-04-16,6,4,2023,1,0,0.8660254037844387,60.0,2.0,0,A-,2.0,10.0,0.0,0.0,0,0.0,1,20.0
2023-04-16,6,4,2023,1,0,0.8660254037844387,60.0,2.0,0,AB+,1.0,9.0,0.0,0.0,0,0.0,1,21.0
2023-04-16,6,4,2023,1,0,0.8660254037844387,60.0,2.0,0,AB-,0.0,14.0,0.0,0.0,0,0.0,1,20.0
2023-04-16,6,4,2023,1,0,0.8660254037844387,60.0,2.0,0,B+,0.0,10.0,0.0,0.0,0,0.0,1,14.0
2023-04-16,6,4,2023,1,0,0.8660254037844387,60.0,2.0,0,B-,0.0,13.0,0.0,0.0,0,0.0,1,15.0
2023-04-16,6,4,2023,1,0,0.8660254037844387,60.0,2.0,0,O+,2.0,19.0,0.0,0.0,0,0.0,1,20.0
2023-04-16,6,4,2023,1,0,0.8660254037844387,60.0,2.0,0,O-,2.0,24.0,,0.0,0,0.0,1,25.0
2023-04-17,0,4,2023,0,0,0.8660254037844387,27.0,31.0,0,A+,5.0,20.0,0.0,0.0,0,0.0,1,29.0
2023-04-17,0,4,2023,0,0,0.8660254037844387,27.0,31.0,0,A-,4.0,20.0,0.0,0.0,0,0.0,1,31.0
2023-04-17,0,4,2023,0,0,0.8660254037844387,27.0,31.0,0,AB+,6.0,21.0,0.0,0.0,0,0.0,1,21.0
2023-04-17,0,4,2023,0,0,0.8660254037844387,27.0,31.0,0,AB-,2.0,20.0,0.0,0.0,0,0.0,1,26.0
2023-04-17,0,4,2023,0,0,0.8660254037844387,27.0,31.0,0,B+,1.0,14.0,0.0,0.0,0,0.0,1,31.0
2023-04-17,0,4,2023,0,0,0.8660254037844387,27.0,,0,B-,4.0,15.0,0.0,0.0,0,0.0,1,28.0
2023-04-17,0,4,2023,0,0,0.8660254037844387,27.0,31.0,0,O+,8.0,20.0,0.0,,0,0.0,1,34.0
2023-04-17,0,4,2023,0,0,0.8660254037844387,27.0,31.0,0,O-,2.0,25.0,0.0,0.0,0,0.0,1,39.0
2023-04-18,1,4,2023,0,0,0.8660254037844387,33.0,28.0,1,A+,2.0,29.0,0.0,0.0,0,0.0,1,16.0
2023-04-18,1,4,2023,0,0,0.8660254037844387,33.0,28.0,1,A-,6.0,31.0,0.0,0.0,0,0.0,1,18.0
2023-04-18,1,4,2023,0,0,0.8660254037844387,33.0,28.0,1,AB+,5.0,21.0,0.0,0.0,0,0.0,1,13.0
2023-04-18,1,4,2023,0,0,0.8660254037844387,33.0,28.0,1,AB-,3.0,26.0,0.0,0.0,0,0.0,1,17.0
2023-04-18,1,4,2023,0,0,0.8660254037844387,33.0,28.0,1,B+,1.0,31.0,0.0,0.0,0,0.0,1,13.0
2023-04-18,1,4,2023,0,0,0.8660254037844387,33.0,28.0,1,B-,2.0,28.0,0.0,0.0,0,0.0,1,11.0
2023-04-18,1,4,2023,0,0,0.8660254037844387,33.0,28.0,1,O+,6.0,34.0,0.0,0.0,0,0.0,1,16.0
2023-04-18,1,4,2023,0,0,0.8660254037844387,33.0,28.0,1,O-,7.0,39.0,0.0,0.0,0,0.0,1,24.0
2023-04-19,2,4,2023,0,0,0.8660254037844387,42.0,23.0,0,A+,4.0,16.0,0.0,0.0,0,0.0,1,21.0
2023-04-19,2,4,2023,0,0,0.8660254037844387,42.0,23.0,0,A-,0.0,18.0,0.0,0.0,0,,1,18.0
2023-04-19,2,4,2023,0,0,0.8660254037844387,42.0,23.0,0,AB+,3.0,13.0,0.0,0.0,0,0.0,1,15.0
2023-04-19,2,4,2023,0,0,0.8660254037844387,42.0,23.0,0,AB-,3.0,17.0,0.0,,0,0.0,1,15.0
2023-04-19,2,4,2023,0,0,0.8660254037844387,42.0,23.0,0,B+,2.0,13.0,0.0,0.0,0,0.0,1,19.0
2023-04-19,2,4,2023,0,0,0.8660254037844387,42.0,23.0,0,B-,5.0,11.0,0.0,0.0,0,0.0,1,14.0
2023-04-19,2,4,2023,0,0,0.8660254037844387,42.0,23.0,0,O+,5.0,16.0,0.0,0.0,0,0.0,1,18.0
2023-04-19,2,4,2023,0,0,0.8660254037844387,42.0,23.0,0,O-,5.0,24.0,0.0,,0,0.0,1,25.0
2023-04-20,3,4,2023,0,0,0.8660254037844387,47.0,22.0,0,A+,1.0,21.0,0.0,0.0,0,0.0,1,21.0
2023-04-20,3,4,2023,0,0,0.8660254037844387,47.0,22.0,0,A-,6.0,18.0,0.0,0.0,0,0.0,1,18.0
2023-04-20,3,4,2023,0,0,0.8660254037844387,47.0,22.0,0,AB+,1.0,15.0,0.0,0.0,0,0.0,1,22.0
2023-04-20,3,4,2023,0,0,0.8660254037844387,47.0,22.0,0,AB-,2.0,15.0,0.0,,0,0.0,1,17.0
2023-04-20,3,4,2023,0,0,0.8660254037844387,47.0,22.0,0,B+,3.0,19.0,0.0,0.0,0,0.0,1,22.0
2023-04-20,3,4,2023,0,0,0.8660254037844387,47.0,,0,B-,4.0,14.0,0.0,0.0,0,0.0,1,18.0
2023-04-20,3,4,2023,0,0,0.8660254037844387,47.0,22.0,0,O+,4.0,18.0,0.0,0.0,0,0.0,1,19.0
2023-04-20,3,4,2023,0,0,0.8660254037844387,47.0,22.0,0,O-,8.0,25.0,0.0,0.0,0,0.0,1,24.0
2023-04-21,4,4,2023,0,0,0.8660254037844387,44.0,16.0,0,A+,6.0,21.0,0.0,0.0,0,0.0,1,25.0
2023-04-21,4,4,2023,0,0,0.8660254037844387,44.0,16.0,0,A-,5.0,18.0,0.0,0.0,0,0.0,1,26.0
2023-04-21,4,4,2023,0,0,0.8660254037844387,44.0,16.0,0,AB+,4.0,,0.0,0.0,0,0.0,1,21.0
2023-04-21,4,4,2023,0,0,0.8660254037844387,44.0,16.0,0,AB-,1.0,17.0,0.0,0.0,0,0.0,1,22.0
2023-04-21,4,4,2023,0,0,0.8660254037844387,44.0,16.0,0,B+,7.0,22.0,0.0,0.0,0,0.0,1,27.0
2023-04-21,4,4,2023,0,0,0.8660254037844387,44.0,16.0,0,B-,1.0,,0.0,0.0,0,0.0,1,28.0
2023-04-21,4,4,2023,0,0,0.8660254037844387,44.0,16.0,0,O+,7.0,19.0,,0.0,0,0.0,1,30.0
2023-04-21,4,4,2023,0,0,0.8660254037844387,44.0,16.0,0,O-,7.0,24.0,0.0,0.0,0,0.0,1,31.0
2023-04-22,5,4,2023,1,0,0.8660254037844387,62.0,3.0,1,A+,2.0,25.0,0.0,0.0,0,0.0,1,14.0
2023-04-22,5,4,2023,1,0,0.8660254037844387,62.0,3.0,1,A-,0.0,26.0,0.0,0.0,0,0.0,1,7.0
2023-04-22,5,4,2023,1,0,0.8660254037844387,62.0,3.0,1,AB+,1.0,21.0,0.0,0.0,0,0.0,1,8.0
2023-04-22,5,4,2023,1,0,0.8660254037844387,62.0,3.0,1,AB-,1.0,22.0,0.0,0.0,0,0.0,1,8.0
2023-04-22,5,4,2023,1,0,0.8660254037844387,62.0,3.0,1,B+,0.0,27.0,0.0,0.0,0,0.0,1,5.0
2023-04-22,5,4,2023,1,0,0.8660254037844387,62.0,3.0,1,B-,2.0,28.0,0.0,0.0,0,0.0,1,9.0
2023-04-22,5,4,2023,1,0,0.8660254037844387,62.0,3.0,1,O+,5.0,30.0,0.0,0.0,0,0.0,1,12.0
2023-04-22,5,4,2023,1,0,0.8660254037844387,62.0,,1,O-,2.0,31.0,0.0,,0,0.0,1,16.0
2023-04-23,6,4,2023,1,0,0.8660254037844387,37.0,2.0,0,A+,0.0,14.0,0.0,0.0,0,0.0,1,16.0
2023-04-23,6,4,2023,1,0,0.8660254037844387,37.0,2.0,0,A-,1.0,7.0,0.0,0.0,0,0.0,1,19.0
2023-04-23,6,4,2023,1,0,0.8660254037844387,37.0,2.0,0,AB+,3.0,8.0,0.0,0.0,0,0.0,1,20.0
2023-04-23,6,4,2023,1,0,0.8660254037844387,37.0,2.0,0,AB-,,8.0,0.0,0.0,0,0.0,1,17.0
2023-04-23,6,4,2023,1,0,0.8660254037844387,37.0,2.0,0,B+,1.0,5.0,0.0,0.0,0,0.0,1,17.0
2023-04-23,6,4,2023,1,0,0.8660254037844387,37.0,2.0,0,B-,0.0,9.0,0.0,0.0,0,0.0,1,22.0
2023-04-23,6,4,2023,1,0,0.8660254037844387,37.0,2.0,0,O+,3.0,,0.0,0.0,0,0.0,1,25.0
2023-04-23,6,4,2023,1,0,0.8660254037844387,37.0,2.0,0,O-,5.0,16.0,0.0,0.0,0,0.0,1,23.0
2023-04-24,0,4,2023,0,0,0.8660254037844387,40.0,21.0,0,A+,3.0,,0.0,0.0,0,0.0,1,29.0
2023-04-24,0,4,2023,0,0,0.8660254037844387,,21.0,0,A-,4.0,19.0,0.0,0.0,0,0.0,1,28.0
2023-04-24,0,4,2023,0,0,0.8660254037844387,40.0,21.0,0,AB+,4.0,20.0,0.0,0.0,0,0.0,1,34.0
2023-04-24,0,4,2023,0,0,0.8660254037844387,40.0,21.0,0,AB-,2.0,17.0,0.0,0.0,0,0.0,1,22.0
2023-04-24,0,4,2023,0,0,0.8660254037844387,40.0,21.0,0,B+,2.0,,0.0,0.0,0,0.0,1,29.0
2023-04-24,0,4,2023,0,0,0.8660254037844387,40.0,21.0,0,B-,2.0,22.0,0.0,,0,0.0,1,30.0
2023-04-24,0,4,2023,0,0,0.8660254037844387,40.0,21.0,0,O+,11.0,25.0,0.0,0.0,0,0.0,1,37.0
2023-04-24,0,4,2023,0,0,0.8660254037844387,40.0,21.0,0,O-,6.0,23.0,0.0,0.0,0,0.0,1,31.0
2023-04-25,1,4,2023,0,0,0.8660254037844387,35.0,23.0,1,A+,3.0,29.0,0.0,0.0,0,0.0,1,23.0
2023-04-25,1,4,2023,0,0,0.8660254037844387,35.0,23.0,1,A-,1.0,28.0,0.0,0.0,0,0.0,1,16.0
2023-04-25,1,4,2023,0,0,0.8660254037844387,35.0,23.0,1,AB+,0.0,34.0,0.0,0.0,0,0.0,1,20.0
2023-04-25,1,4,2023,0,0,0.8660254037844387,35.0,23.0,1,AB-,1.0,22.0,0.0,0.0,0,0.0,1,15.0
2023-04-25,1,4,2023,0,0,0.8660254037844387,35.0,23.0,1,B+,6.0,29.0,0.0,,0,0.0,1,18.0
2023-04-25,1,4,2023,0,0,0.8660254037844387,35.0,23.0,1,B-,3.0,30.0,0.0,0.0,0,,1,15.0
2023-04-25,1,4,2023,0,0,0.8660254037844387,35.0,23.0,1,O+,8.0,37.0,0.0,,0,0.0,1,25.0
2023-04-25,1,4,2023,0,0,0.8660254037844387,35.0,23.0,1,O-,5.0,,0.0,0.0,0,0.0,1,26.0
2023-04-26,2,4,2023,0,0,0.8660254037844387,32.0,36.0,0,A+,4.0,23.0,0.0,0.0,0,0.0,1,28.0
2023-04-26,2,4,2023,0,0,0.8660254037844387,32.0,36.0,0,A-,3.0,16.0,0.0,0.0,0,0.0,1,38.0
2023-04-26,2,4,2023,0,0,0.8660254037844387,32.0,36.0,0,AB+,0.0,20.0,0.0,0.0,0,0.0,1,28.0
2023-04-26,2,4,2023,0,0,0.8660254037844387,32.0,36.0,0,AB-,7.0,15.0,0.0,0.0,0,0.0,1,28.0
2023-04-26,2,4,2023,0,0,0.8660254037844387,32.0,36.0,0,B+,1.0,18.0,0.0,0.0,0,0.0,1,29.0
2023-04-26,2,4,2023,0,0,0.8660254037844387,32.0,36.0,0,B-,5.0,15.0,0.0,0.0,0,0.0,1,24.0
2023-04-26,2,4,2023,0,0,0.8660254037844387,32.0,36.0,0,O+,4.0,25.0,0.0,0.0,0,0.0,1,32.0
2023-04-26,2,4,2023,0,0,0.8660254037844387,32.0,36.0,0,O-,7.0,26.0,0.0,0.0,0,0.0,1,35.0
2023-04-27,3,4,2023,0,0,0.8660254037844387,37.0,36.0,1,A+,1.0,28.0,,0.0,0,0.0,1,28.0
2023-04-27,3,4,2023,0,0,0.8660254037844387,37.0,36.0,1,A-,4.0,38.0,0.0,0.0,0,0.0,1,23.0
2023-04-27,3,4,2023,0,0,0.8660254037844387,37.0,36.0,1,AB+,4.0,28.0,0.0,0.0,0,0.0,1,31.0
2023-04-27,3,4,2023,0,0,0.8660254037844387,,36.0,1,AB-,3.0,28.0,0.0,0.0,0,0.0,1,32.0
2023-04-27,3,4,2023,0,0,0.8660254037844387,37.0,36.0,1,B+,6.0,29.0,0.0,0.0,0,0.0,1,26.0
2023-04-27,3,4,2023,0,0,0.8660254037844387,,36.0,1,B-,4.0,24.0,0.0,0.0,0,0.0,1,32.0
2023-04-27,3,4,2023,0,0,0.8660254037844387,37.0,36.0,1,O+,4.0,32.0,0.0,0.0,0,0.0,1,33.0
2023-04-27,3,4,2023,0,0,0.8660254037844387,37.0,36.0,1,O-,6.0,35.0,0.0,0.0,0,0.0,1,41.0
2023-04-28,4,4,2023,0,0,0.8660254037844387,34.0,25.0,1,A+,4.0,28.0,0.0,0.0,0,,1,42.0
2023-04-28,4,4,2023,0,0,0.8660254037844387,34.0,25.0,1,A-,3.0,23.0,,0.0,0,0.0,1,54.0
2023-04-28,4,4,2023,0,0,0.8660254037844387,34.0,25.0,1,AB+,1.0,31.0,0.0,0.0,0,0.0,1,26.0
2023-04-28,4,4,2023,0,0,0.8660254037844387,34.0,25.0,1,AB-,3.0,32.0,0.0,0.0,0,0.0,1,45.0
2023-04-28,4,4,2023,0,0,0.8660254037844387,34.0,25.0,1,B+,2.0,26.0,0.0,0.0,0,0.0,1,36.0
2023-04-28,4,4,2023,0,0,0.8660254037844387,34.0,25.0,1,B-,2.0,32.0,0.0,0.0,0,0.0,1,31.0
2023-04-28,4,4,2023,0,0,0.8660254037844387,34.0,25.0,1,O+,7.0,33.0,0.0,0.0,0,0.0,1,29.0
2023-04-28,4,4,2023,0,0,0.8660254037844387,34.0,25.0,1,O-,10.0,41.0,0.0,0.0,0,0.0,1,53.0
2023-04-29,5,4,2023,1,0,0.8660254037844387,57.0,1.0,3,A+,1.0,42.0,0.0,0.0,0,0.0,1,16.0
2023-04-29,5,4,2023,1,0,0.8660254037844387,57.0,1.0,3,A-,1.0,54.0,0.0,0.0,0,0.0,1,9.0
2023-04-29,5,4,2023,1,0,0.8660254037844387,57.0,1.0,3,AB+,0.0,26.0,0.0,0.0,0,0.0,1,13.0
2023-04-29,5,4,2023,1,0,0.8660254037844387,57.0,1.0,3,AB-,1.0,45.0,0.0,0.0,0,0.0,1,13.0
2023-04-29,5,4,2023,1,0,0.8660254037844387,57.0,1.0,3,B+,0.0,36.0,0.0,0.0,0,0.0,1,12.0
2023-04-29,5,4,2023,1,0,0.8660254037844387,57.0,1.0,3,B-,2.0,31.0,0.0,0.0,0,0.0,1,15.0
2023-04-29,5,4,2023,1,0,0.8660254037844387,57.0,1.0,3,O+,,29.0,0.0,0.0,0,0.0,1,14.0
2023-04-29,5,4,2023,1,0,0.8660254037844387,57.0,1.0,3,O-,3.0,53.0,0.0,0.0,0,0.0,1,24.0
2023-04-30,6,4,2023,1,0,0.8660254037844387,69.0,0.0,0,A+,2.0,16.0,,,0,0.0,1,23.0
2023-04-30,6,4,2023,1,0,0.8660254037844387,69.0,0.0,0,A-,2.0,9.0,0.0,0.0,0,0.0,1,25.0
2023-04-30,6,4,2023,1,0,0.8660254037844387,69.0,0.0,0,AB+,1.0,13.0,0.0,0.0,0,0.0,1,25.0
2023-04-30,6,4,2023,1,0,0.8660254037844387,69.0,0.0,0,AB-,1.0,13.0,0.0,0.0,0,0.0,1,30.0
2023-04-30,6,4,2023,1,0,0.8660254037844387,69.0,0.0,0,B+,3.0,12.0,0.0,0.0,0,0.0,1,22.0
2023-04-30,6,4,2023,1,0,0.8660254037844387,69.0,0.0,0,B-,0.0,15.0,0.0,,0,0.0,1,30.0
2023-04-30,6,4,2023,1,0,0.8660254037844387,69.0,0.0,0,O+,4.0,,0.0,0.0,0,0.0,1,39.0
2023-04-30,6,4,2023,1,0,0.8660254037844387,69.0,0.0,0,O-,2.0,24.0,0.0,0.0,0,0.0,1,38.0
2023-05-01,0,5,2023,0,0,0.49999999999999994,45.0,27.0,1,A+,2.0,23.0,0.0,0.0,0,0.0,1,15.0
2023-05-01,0,5,2023,0,0,0.49999999999999994,45.0,27.0,1,A-,3.0,25.0,0.0,0.0,0,0.0,1,14.0
2023-05-01,0,5,2023,0,0,0.49999999999999994,45.0,27.0,1,AB+,1.0,25.0,0.0,0.0,0,0.0,1,14.0
2023-05-01,0,5,2023,0,0,0.49999999999999994,45.0,27.0,1,AB-,5.0,30.0,0.0,0.0,0,0.0,1,14.0
2023-05-01,0,5,2023,0,0,0.49999999999999994,45.0,27.0,1,B+,2.0,22.0,0.0,0.0,0,0.0,1,15.0
2023-05-01,0,5,2023,0,0,0.49999999999999994,45.0,27.0,1,B-,4.0,30.0,0.0,,0,0.0,1,17.0
2023-05-01,0,5,2023,0,0,0.49999999999999994,45.0,27.0,1,O+,6.0,39.0,0.0,0.0,0,0.0,1,15.0
2023-05-01,0,5,2023,0,0,0.49999999999999994,45.0,27.0,1,O-,11.0,38.0,0.0,0.0,0,0.0,1,28.0
2023-05-02,1,5,2023,0,0,0.49999999999999994,44.0,16.0,0,A+,0.0,15.0,,0.0,0,0.0,1,20.0
2023-05-02,1,5,2023,0,0,0.49999999999999994,44.0,16.0,0,A-,2.0,14.0,0.0,0.0,0,0.0,1,21.0
2023-05-02,1,5,2023,0,0,0.49999999999999994,44.0,16.0,0,AB+,0.0,14.0,0.0,0.0,0,0.0,1,24.0
2023-05-02,1,5,2023,0,0,0.49999999999999994,44.0,16.0,0,AB-,2.0,14.0,0.0,0.0,0,0.0,1,23.0
2023-05-02,1,5,2023,0,0,0.49999999999999994,44.0,16.0,0,B+,1.0,15.0,0.0,0.0,0,0.0,1,22.0
2023-05-02,1,5,2023,0,0,0.49999999999999994,44.0,16.0,0,B-,5.0,17.0,0.0,0.0,0,0.0,1,26.0
2023-05-02,1,5,2023,0,0,0.49999999999999994,44.0,16.0,0,O+,3.0,15.0,0.0,,0,0.0,1,20.0
2023-05-02,1,5,2023,0,0,0.49999999999999994,44.0,16.0,0,O-,6.0,28.0,0.0,0.0,0,0.0,1,29.0
2023-05-03,2,5,2023,0,0,0.49999999999999994,47.0,37.0,0,A+,1.0,20.0,0.0,0.0,0,0.0,1,13.0
